Age,Gender,Experience,Industry,FamilyStatus,Location,InterpersonalRelationships,Commuting,WorkEfficiency,Housework,FamilyTime,Sleep,SocialIsolation,EconomicResources,RemoteWorkCompatability,Motivation,PhysicalEnvironment,Wellbeing,MentalHealth,PhysicalHealth,Sociability,ManagingRole,RemoteWorkExtent,RemoteWorkSupport,Productivity
64,Female,2,Accommodation and Food,Couple with no dependent children,Regional,1,-1.5,-1.0,2.5,0.0,0.0,2,2,2,1,1,1,3,3,1,Yes,2,2,3
52,Female,3,Wholesale Trade,One parent family with dependent children,Regional,1,-0.5,0.0,0.0,0.5,0.0,2,2,2,2,2,2,3,3,3,No,3,3,2
51,Female,3,"Rental, Hiring and Real Estate",Couple with no dependent children,Regional,2,-0.5,0.0,0.5,0.0,0.0,2,2,2,2,2,3,2,2,2,No,1,2,2
48,Female,3,Administrative and Support,Couple with no dependent children,Regional,1,-0.25,0.75,0.0,-0.5,0.0,1,2,1,1,1,1,2,1,2,Yes,3,2,2
46,Male,3,Health Care and Social Assistance,Couple with dependent children,Regional,1,-2.0,0.0,1.0,1.0,0.0,2,2,2,2,2,2,3,3,1,Yes,1,1,2
42,Female,2,Accommodation and Food,Couple with no dependent children,Regional,3,-1.0,0.0,0.0,0.0,1.0,3,3,3,3,3,3,3,3,3,Yes,2,2,3
58,Female,3,Information Media and Telecommunications,Couple with no dependent children,Regional,1,0.5,-0.5,0.0,0.0,0.0,1,1,1,1,1,1,3,2,3,No,3,3,3
59,Female,1,Other Services,Single person,Regional,1,-0.5,0.0,0.0,1.0,-0.5,2,3,2,2,2,2,2,1,3,No,3,3,1
21,Female,2,Administrative and Support,Group household,Regional,1,-1.0,0.0,0.0,1.0,0.0,1,1,1,2,1,1,3,3,2,No,1,3,2
59,Female,3,"Professional, Scientific and Technical",Couple with no dependent children,Regional,1,0.0,0.0,0.0,1.0,-1.0,2,2,2,2,2,2,2,2,2,No,1,2,2
53,Male,2,Retail Trade,Single person,Regional,1,-0.5,0.0,0.0,1.5,-1.0,1,3,2,2,1,3,3,2,3,No,3,2,2
49,Male,3,Financial and Insurance,Couple with dependent children,Regional,2,-5.5,0.0,2.0,1.5,2.0,1,1,1,1,1,1,3,3,1,Yes,3,3,2
55,Male,3,"Electricity, Gas, Water and Waste",Couple with dependent children,Regional,2,-2.0,1.0,1.0,-1.0,1.0,2,2,2,2,2,2,2,2,2,Yes,3,3,2
59,Male,3,"Transport, Postal and Warehousing",Couple with no dependent children,Regional,2,-3.0,1.0,0.0,1.0,1.0,2,2,1,2,2,3,3,2,3,Yes,3,3,2
48,Male,2,Financial and Insurance,Couple with no dependent children,Regional,3,-1.0,2.0,0.0,-1.0,0.0,2,2,1,2,1,1,3,3,1,No,2,2,3
60,Male,2,Other Services,Couple with no dependent children,Regional,1,-2.0,0.0,0.0,2.0,0.0,2,1,1,2,1,2,2,2,2,No,3,3,2
61,Male,3,Information Media and Telecommunications,Couple with no dependent children,Regional,1,-5.0,0.5,0.5,3.0,1.0,2,2,2,2,2,2,3,3,3,No,3,2,2
57,Male,3,Public Administration and Safety,Couple with no dependent children,Regional,2,-1.0,0.0,0.0,1.0,0.0,2,1,2,2,2,2,2,2,2,Yes,1,2,2
52,Male,2,Other Services,Couple with dependent children,Regional,3,0.0,0.0,-1.0,0.0,1.0,2,1,1,2,1,2,2,3,3,No,2,2,1
35,Male,3,Financial and Insurance,Couple with dependent children,Regional,2,-4.0,5.0,-1.0,0.0,0.0,2,3,1,2,2,2,3,3,2,No,3,2,2
51,Male,3,Financial and Insurance,Couple with no dependent children,Regional,1,-6.0,1.0,2.0,3.0,0.0,1,1,1,2,2,2,3,3,3,No,3,3,2
55,Female,3,Administrative and Support,Single person,Regional,1,-0.5,0.0,-2.0,2.5,0.0,2,2,2,3,2,2,2,3,3,No,2,2,2
45,Female,2,Arts and Recreation,Couple with dependent children,Regional,2,-1.0,-1.0,0.0,2.0,0.0,2,2,2,1,3,3,3,3,2,Yes,1,2,3
41,Male,3,Other Services,Couple with dependent children,Regional,3,-2.0,0.0,2.0,-1.0,1.0,3,3,3,3,3,3,3,3,3,Yes,3,3,3
37,Female,3,Other Services,Single person,Regional,3,-2.0,-1.0,0.0,3.0,0.0,2,2,2,3,2,2,3,3,1,Yes,3,3,2
31,Male,3,Education and Training,Couple with dependent children,Regional,2,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,No,2,2,3
49,Male,3,Public Administration and Safety,Couple with dependent children,Regional,3,0.0,-1.0,3.0,-2.0,0.0,2,2,2,2,3,3,2,1,3,Yes,2,2,1
60,Female,3,"Transport, Postal and Warehousing",Couple with no dependent children,Regional,2,-0.5,0.0,-0.5,0.0,1.0,1,1,1,2,3,2,3,1,3,No,3,3,2
45,Male,3,"Professional, Scientific and Technical",Single person,Regional,2,-2.0,0.0,0.0,2.0,0.0,2,1,2,1,2,2,3,2,1,Yes,2,2,2
64,Male,3,"Agriculture, Forestry and Fishing",Single person,Regional,1,-1.0,1.0,0.0,1.0,-1.0,2,3,2,2,2,3,2,3,3,No,2,3,2
53,Female,2,Health Care and Social Assistance,One parent family with dependent children,Regional,1,0.0,0.0,-1.0,1.0,0.0,1,1,2,2,1,2,3,3,3,Yes,1,3,3
46,Female,3,Retail Trade,Single person,Regional,1,0.5,0.0,-0.5,0.0,0.0,1,3,2,3,2,3,3,3,3,Yes,2,2,2
32,Female,3,Arts and Recreation,Group household,Metro,2,-1.0,1.0,0.0,-1.0,1.0,1,1,1,3,1,3,3,3,2,No,3,2,3
34,Female,3,Arts and Recreation,Couple with no dependent children,Metro,3,-1.5,1.0,0.0,0.5,0.0,2,2,3,2,2,3,3,3,3,No,2,2,2
40,Female,3,"Electricity, Gas, Water and Waste",Couple with no dependent children,Regional,3,-0.5,-0.5,3.0,0.0,-2.0,3,3,2,3,3,3,3,3,3,No,2,3,3
42,Male,3,Information Media and Telecommunications,Couple with dependent children,Metro,2,-2.0,2.0,0.0,0.0,0.0,2,2,2,2,2,2,3,3,3,No,3,3,2
44,Male,2,Administrative and Support,Couple with dependent children,Metro,2,-2.5,0.5,0.0,0.0,2.0,2,3,2,3,2,3,3,3,2,Yes,3,3,3
42,Male,3,Other Services,Couple with dependent children,Metro,1,-0.5,-0.5,1.0,0.0,0.0,2,2,2,2,2,2,2,3,3,No,1,2,3
44,Male,3,Information Media and Telecommunications,One parent family with dependent children,Metro,2,-2.0,0.0,-2.0,1.0,3.0,3,3,3,3,3,3,2,2,2,Yes,3,2,3
41,Male,3,Information Media and Telecommunications,Couple with dependent children,Metro,2,-1.0,1.0,1.0,-1.0,0.0,2,3,1,2,3,2,2,1,3,Yes,3,3,3
21,Female,1,Retail Trade,Couple with dependent children,Metro,1,0.0,-4.0,0.0,4.0,0.0,1,1,1,1,1,1,2,2,2,No,1,2,2
44,Female,3,Health Care and Social Assistance,Couple with dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,2,3,3,Yes,1,3,3
40,Male,2,Construction,Couple with dependent children,Regional,2,-3.0,1.0,0.0,1.0,1.0,2,2,2,3,2,2,3,3,3,Yes,2,1,2
38,Female,2,Education and Training,Couple with dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,1,3,3
26,Female,1,Retail Trade,Group household,Metro,1,-0.75,0.0,1.0,-0.2999999999999998,0.0,2,3,2,2,2,3,2,2,2,No,3,2,2
39,Male,3,Financial and Insurance,Single person,Metro,2,-2.0,0.0,0.0,1.0,1.0,1,1,1,1,1,3,2,3,2,No,3,3,2
43,Female,3,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,3,-3.0,0.0,0.0,3.0,0.0,1,3,1,1,1,1,3,2,1,Yes,3,2,3
35,Male,2,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,0.0,1.0,-1.5,0.5,0.0,2,3,3,2,1,2,2,3,3,Yes,2,3,2
42,Male,3,Information Media and Telecommunications,Couple with dependent children,Metro,3,0.0,1.0,-1.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,3,3,1
36,Male,2,Financial and Insurance,Couple with dependent children,Metro,1,-3.5,0.0,1.0,1.5,1.0,2,2,2,3,3,3,3,3,2,Yes,3,2,2
42,Male,3,"Professional, Scientific and Technical",Couple with dependent children,Metro,1,-1.25,0.0,1.0,0.5,-0.25,2,2,2,2,2,2,3,3,2,No,3,3,2
44,Male,3,Information Media and Telecommunications,Couple with no dependent children,Metro,2,0.0,0.0,2.0,-2.0,0.0,1,1,3,2,3,2,2,2,2,No,1,2,2
40,Male,3,Public Administration and Safety,Single person,Metro,3,-1.5,2.0,0.5,-2.0,1.0,1,1,2,1,1,1,1,3,2,Yes,1,2,2
37,Female,2,Health Care and Social Assistance,Couple with dependent children,Metro,1,-1.0,-1.0,2.0,0.0,0.0,2,2,2,2,2,2,2,1,3,Yes,1,2,1
43,Female,3,Public Administration and Safety,Couple with dependent children,Metro,2,-2.0,0.0,0.5,0.5,1.0,2,2,2,2,3,3,3,3,2,No,3,2,3
40,Male,3,Manufacturing,One parent family with dependent children,Metro,1,-1.0,1.0,0.0,0.0,0.0,1,1,1,3,3,3,3,3,3,Yes,2,3,3
44,Male,2,"Professional, Scientific and Technical",Single person,Metro,2,-1.0,0.0,1.0,0.0,0.0,2,1,2,2,2,2,3,1,1,No,3,3,1
44,Male,3,Arts and Recreation,One parent family with dependent children,Regional,2,-1.0,1.0,0.0,0.0,0.0,1,1,3,2,2,1,2,2,3,Yes,1,2,2
26,Female,2,Other Services,One parent family with dependent children,Metro,1,0.0,0.0,0.0,0.0,0.0,2,1,1,2,2,1,2,2,2,No,3,3,3
53,Male,1,Wholesale Trade,Couple with no dependent children,Metro,2,-1.5,0.0,1.0,0.5,0.0,2,2,2,3,3,3,3,3,2,No,1,2,3
39,Male,1,"Professional, Scientific and Technical",Couple with no dependent children,Metro,3,0.0,2.0,-1.0,-1.0,0.0,3,2,3,2,1,2,1,3,3,No,1,2,2
31,Female,1,Manufacturing,Couple with dependent children,Metro,3,-1.0,-1.0,-3.0,1.0,4.0,3,2,3,2,3,2,2,2,2,No,2,3,2
25,Female,2,Construction,Single person,Metro,1,-1.0,1.0,-2.0,2.0,0.0,1,3,1,2,1,3,2,1,3,No,3,3,3
24,Female,1,Construction,Couple with no dependent children,Metro,1,0.0,1.0,1.0,-2.0,0.0,3,3,3,3,3,3,3,3,3,Yes,1,3,3
30,Male,2,Public Administration and Safety,Couple with no dependent children,Metro,1,-1.5,1.0,0.0,0.0,0.5,2,3,1,1,2,2,3,1,3,No,3,3,2
44,Male,2,Manufacturing,Couple with dependent children,Metro,2,-0.5,2.0,-0.5,-1.0,0.0,2,2,2,2,2,2,2,2,2,No,2,3,3
35,Male,3,"Professional, Scientific and Technical",Couple with dependent children,Metro,2,-2.0,2.0,1.0,-1.0,0.0,3,2,3,3,2,2,2,2,3,Yes,2,2,3
31,Female,3,Information Media and Telecommunications,Couple with dependent children,Metro,1,-2.0,-2.0,3.0,0.5,0.5,2,2,2,2,2,2,3,2,1,No,2,3,1
44,Female,3,Health Care and Social Assistance,Couple with dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,2,2,2,3,2,3,3,2,3,Yes,1,2,2
41,Male,3,Retail Trade,Single person,Metro,1,-1.0,-2.0,0.0,2.0,1.0,2,3,2,2,3,3,3,3,2,Yes,3,3,2
29,Male,2,Financial and Insurance,Single person,Metro,3,0.0,1.0,-1.0,0.0,0.0,2,2,2,2,2,2,3,2,2,No,2,3,2
36,Female,3,Health Care and Social Assistance,Single person,Metro,2,0.0,-1.0,-2.0,6.0,-3.0,2,1,2,2,1,2,3,3,3,Yes,2,3,3
30,Female,2,Education and Training,Couple with dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,2,2,2,No,2,2,1
64,Female,3,Health Care and Social Assistance,Single person,Regional,2,2.0,1.0,-3.0,0.0,0.0,2,2,2,2,2,3,3,3,3,No,1,3,2
36,Male,1,Information Media and Telecommunications,Couple with no dependent children,Metro,1,-2.75,0.0,0.0,2.75,0.0,2,2,3,2,2,2,2,2,3,No,2,2,2
22,Female,1,Administrative and Support,Single person,Metro,2,0.0,2.0,0.0,-1.0,-1.0,3,3,2,2,3,2,3,2,2,No,1,3,3
39,Female,3,Other Services,Couple with dependent children,Metro,1,-2.5,1.5,0.0,1.0,0.0,1,1,1,1,1,1,3,2,1,Yes,3,3,3
41,Male,2,Information Media and Telecommunications,Couple with dependent children,Metro,1,-1.0,0.0,1.0,0.0,0.0,2,2,2,3,2,3,3,3,2,No,2,2,2
38,Male,3,Manufacturing,Couple with dependent children,Metro,1,-1.5,1.0,0.0,1.0,-0.5,2,3,2,3,2,3,3,3,2,Yes,3,3,2
32,Male,1,Administrative and Support,Couple with dependent children,Metro,3,-0.5,-0.5,0.0,1.0,0.0,1,3,1,3,3,3,3,3,2,No,2,2,3
36,Male,2,Retail Trade,Couple with no dependent children,Metro,2,-1.0,1.0,0.0,0.0,0.0,1,2,3,3,2,3,2,2,3,Yes,2,3,2
44,Female,3,Financial and Insurance,Couple with no dependent children,Metro,2,-2.0,0.0,0.0,2.0,0.0,2,2,1,3,3,3,3,3,1,No,2,2,3
37,Male,1,Other Services,Couple with no dependent children,Metro,2,-3.0,2.0,0.0,1.0,0.0,1,1,1,1,1,1,2,3,2,Yes,3,2,3
42,Male,3,Financial and Insurance,Couple with dependent children,Regional,2,-1.5,0.5,-2.0,3.0,0.0,1,1,2,1,1,1,2,3,2,No,3,3,2
32,Female,2,"Electricity, Gas, Water and Waste",Couple with no dependent children,Metro,1,-3.0,1.0,2.0,0.0,0.0,1,1,1,2,3,1,3,3,3,No,3,3,1
25,Female,1,Other Services,Couple with no dependent children,Metro,1,-3.0,-1.0,1.0,2.0,1.0,2,2,3,2,3,3,3,3,3,No,3,3,2
26,Female,3,Financial and Insurance,Couple with no dependent children,Metro,1,-3.0,1.0,1.0,1.0,0.0,3,3,3,3,3,3,3,1,3,Yes,2,3,3
31,Female,1,Financial and Insurance,Couple with no dependent children,Metro,1,-1.0,0.0,1.0,0.0,0.0,2,1,1,3,3,2,2,2,2,No,3,3,2
30,Female,2,Education and Training,Multiple family household,Metro,2,-2.0,0.0,0.0,0.0,2.0,2,3,2,3,3,3,3,3,3,No,2,2,2
30,Female,2,Financial and Insurance,Group household,Metro,2,-0.5,-1.0,0.0,1.5,0.0,2,3,1,3,3,3,3,3,3,No,1,2,2
28,Female,2,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,-1.5,0.0,0.0,1.5,0.0,3,3,3,2,3,3,3,3,3,No,3,3,2
42,Female,3,Health Care and Social Assistance,Couple with dependent children,Metro,1,-0.5,0.5,0.0,0.0,0.0,1,1,1,1,1,1,3,3,3,Yes,2,3,3
29,Female,2,"Professional, Scientific and Technical",Couple with dependent children,Metro,1,1.0,-1.0,-1.0,0.0,1.0,2,3,3,1,2,1,3,2,3,No,3,3,2
39,Female,2,"Rental, Hiring and Real Estate",One parent family with dependent children,Metro,1,-1.5,0.0,1.0,0.0,0.5,2,2,1,3,2,2,3,3,1,No,2,2,2
28,Female,1,Information Media and Telecommunications,Other one family household,Metro,2,-2.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,3,3,3,Yes,3,2,2
39,Female,3,"Professional, Scientific and Technical",One parent family with dependent children,Metro,1,-2.5,0.0,1.0,1.5,0.0,2,2,1,3,3,3,3,3,1,Yes,3,2,3
41,Female,2,"Agriculture, Forestry and Fishing",One parent family with dependent children,Metro,3,-3.0,1.0,0.0,2.0,0.0,3,3,3,2,3,2,3,3,3,No,2,2,2
45,Female,2,Financial and Insurance,Single person,Metro,2,-2.0,0.0,0.0,3.0,-1.0,2,1,2,2,1,1,3,3,3,No,3,1,2
42,Female,2,Health Care and Social Assistance,One parent family with dependent children,Metro,2,-2.0,1.0,1.0,0.0,0.0,1,1,2,1,1,1,3,3,3,No,1,2,2
59,Female,2,"Professional, Scientific and Technical",One parent family with dependent children,Regional,1,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,3,3,1,No,3,3,3
33,Female,2,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,1,-3.0,0.0,0.0,2.5,0.5,1,1,1,1,1,1,3,3,1,No,3,2,3
23,Female,1,Other Services,Multiple family household,Metro,3,-2.0,0.0,0.5,1.5,0.0,2,2,2,2,2,3,3,3,2,No,1,1,2
29,Female,2,Retail Trade,Single person,Metro,2,-1.0,-1.0,1.0,1.0,0.0,1,1,1,1,1,1,3,2,2,No,1,1,1
37,Male,2,Financial and Insurance,Group household,Metro,1,-1.0,1.0,0.0,0.0,0.0,2,2,2,2,3,3,1,2,3,No,2,3,2
44,Female,3,Information Media and Telecommunications,Couple with no dependent children,Regional,1,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,2,1,No,3,2,2
27,Female,2,Financial and Insurance,Single person,Metro,1,-1.5,0.0,0.0,1.5,0.0,2,2,2,2,3,2,3,2,3,No,3,2,3
42,Female,3,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,-3.0,1.5,0.0,0.5,1.0,2,1,2,2,2,2,3,3,2,Yes,3,2,3
45,Female,3,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,-2.0,1.5,0.0,0.0,0.5,1,1,2,1,1,1,2,1,2,Yes,1,3,2
34,Male,3,Information Media and Telecommunications,Couple with no dependent children,Regional,3,-1.5,1.0,-0.5,1.0,0.0,1,1,1,1,1,3,3,3,1,Yes,3,2,3
37,Female,3,Construction,Couple with no dependent children,Regional,1,-0.5,0.0,1.0,-0.5,0.0,2,1,2,1,1,1,3,3,3,No,1,2,3
37,Female,3,"Professional, Scientific and Technical",Group household,Metro,1,-3.0,1.0,-1.0,2.0,1.0,1,1,1,2,2,2,3,3,2,No,2,3,3
38,Male,2,Education and Training,Couple with no dependent children,Metro,2,-1.25,0.0,0.0,1.2000000000000002,0.0,2,2,2,1,2,1,3,3,1,Yes,2,3,3
28,Male,3,Financial and Insurance,Single person,Metro,1,-2.0,-0.5,-1.0,3.0,0.5,3,2,1,3,2,1,2,3,3,Yes,3,3,2
42,Male,2,Other Services,Couple with no dependent children,Metro,2,-2.0,1.0,1.0,0.0,0.0,2,3,2,3,2,1,3,3,2,Yes,3,3,2
28,Male,2,Health Care and Social Assistance,Group household,Metro,2,-1.0,0.0,0.0,1.0,0.0,2,3,2,2,2,2,1,2,3,No,1,1,1
44,Female,2,Administrative and Support,Couple with dependent children,Metro,1,-2.5,0.0,1.0,1.5,0.0,1,3,1,3,1,1,3,3,1,No,3,3,3
41,Male,3,Education and Training,Couple with no dependent children,Regional,2,-1.0,2.0,1.0,-2.0,0.0,2,2,3,3,2,2,2,2,3,No,1,2,3
45,Female,2,Information Media and Telecommunications,Single person,Metro,1,-4.5,2.0,1.0,2.0,-0.5,2,2,1,2,2,1,3,3,3,No,3,3,3
38,Female,1,Other Services,Couple with dependent children,Metro,2,-2.0,0.0,0.0,2.0,0.0,2,2,2,2,2,2,3,3,2,No,3,2,3
39,Female,3,Wholesale Trade,One parent family with dependent children,Metro,3,-2.0,0.0,0.0,2.0,0.0,1,3,1,1,1,1,3,3,3,Yes,1,1,2
30,Male,2,"Professional, Scientific and Technical",Couple with dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,3,3,3,3,Yes,2,3,3
27,Female,2,Construction,Couple with no dependent children,Metro,3,-2.5,0.5,0.0,0.0,2.0,3,3,3,3,3,2,3,3,3,No,2,3,3
32,Male,3,Accommodation and Food,Single person,Metro,3,-2.0,2.0,0.0,1.0,-1.0,2,2,3,2,3,2,3,3,3,No,2,2,3
38,Female,2,Information Media and Telecommunications,Group household,Metro,2,-1.5,1.0,0.0,0.0,0.5,1,1,1,2,1,1,3,1,2,No,2,2,3
43,Male,3,Arts and Recreation,Couple with no dependent children,Metro,1,-0.25,0.0,-0.5,0.7000000000000002,0.0,1,1,2,1,1,1,2,1,3,Yes,1,2,2
30,Male,2,Financial and Insurance,Couple with no dependent children,Metro,1,-2.0,0.0,2.0,1.0,-1.0,2,3,1,3,2,3,1,1,1,No,3,3,3
36,Male,2,"Professional, Scientific and Technical",Single person,Metro,1,-3.0,0.5,0.0,1.5,1.0,3,2,1,1,1,1,1,1,1,Yes,3,1,2
43,Female,2,"Professional, Scientific and Technical",Group household,Metro,1,-1.5,-1.0,1.0,1.5,0.0,2,2,2,2,2,2,2,1,3,No,3,3,2
42,Female,3,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,-1.5,0.5,0.0,1.0,0.0,2,3,1,2,3,3,2,3,2,Yes,3,2,2
35,Female,3,Health Care and Social Assistance,Multiple family household,Metro,2,-4.5,0.0,1.0,4.5,-1.0,3,1,1,1,2,1,2,1,3,No,1,1,1
38,Female,2,Education and Training,Single person,Metro,1,-3.0,0.0,-1.0,4.0,0.0,2,3,2,2,2,2,3,3,3,No,2,2,3
44,Male,2,Financial and Insurance,Couple with dependent children,Metro,1,-2.5,0.5,1.0,1.0,0.0,2,2,2,2,2,2,3,1,3,Yes,3,2,1
37,Female,3,Health Care and Social Assistance,Couple with dependent children,Metro,1,0.0,-2.0,-1.0,2.0,1.0,1,1,2,2,2,2,1,2,3,Yes,1,2,1
37,Female,3,Education and Training,Group household,Metro,1,-2.0,0.0,1.0,0.5,0.5,2,2,1,3,2,2,3,3,2,Yes,1,2,3
40,Female,3,Construction,Couple with dependent children,Metro,1,-1.0,0.0,-1.5,2.5,0.0,1,2,1,3,1,1,3,3,1,Yes,1,2,3
34,Female,2,Health Care and Social Assistance,Single person,Metro,2,-1.0,1.5,0.0,0.0,-0.5,1,2,2,2,3,2,3,3,1,No,1,3,2
37,Male,2,"Rental, Hiring and Real Estate",Couple with dependent children,Metro,2,-1.0,-0.5,1.0,0.0,0.5,1,1,1,2,2,2,3,1,3,No,3,3,2
43,Female,2,Financial and Insurance,Couple with dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,2,3,2,2,2,2,3,1,3,No,3,2,1
31,Male,1,Education and Training,Couple with dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
39,Female,2,Other Services,Other one family household,Metro,2,-1.5,0.0,0.0,1.5,0.0,2,2,1,2,2,2,3,1,1,Yes,3,2,2
32,Male,2,Education and Training,One parent family with dependent children,Metro,2,1.0,0.0,-1.0,-1.0,1.0,2,2,2,2,2,2,2,2,2,No,1,2,3
27,Female,2,Other Services,One parent family with dependent children,Metro,1,-1.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,3,3,3,No,2,3,2
23,Male,1,Information Media and Telecommunications,Single person,Metro,1,-0.5,0.0,-2.5,2.0,1.0,3,3,1,3,1,3,3,3,3,No,3,3,3
32,Male,3,Manufacturing,Couple with no dependent children,Metro,3,0.0,0.0,1.0,0.0,-1.0,3,3,3,3,3,3,3,3,3,Yes,3,3,3
22,Female,1,"Professional, Scientific and Technical",Group household,Metro,2,0.0,0.0,0.0,0.0,0.0,1,2,1,2,1,1,3,3,3,No,3,3,3
29,Male,2,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,2,-3.5,0.0,1.0,2.5,0.0,2,2,1,3,1,3,3,3,2,No,3,3,3
27,Female,1,Wholesale Trade,Couple with dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,2,2,2,3,2,3,3,3,2,No,1,2,3
28,Female,2,Other Services,Couple with no dependent children,Metro,2,-2.0,1.0,-1.0,2.0,0.0,1,2,1,1,1,1,3,2,2,No,2,3,3
25,Female,3,"Rental, Hiring and Real Estate",Couple with dependent children,Regional,1,-1.0,0.0,0.0,0.0,1.0,2,2,2,2,2,2,3,3,3,Yes,2,3,2
48,Male,3,Financial and Insurance,Couple with dependent children,Metro,3,0.0,2.0,1.0,-2.0,-1.0,3,3,3,3,3,3,3,3,3,Yes,2,3,2
34,Female,3,Administrative and Support,Couple with dependent children,Regional,1,-3.0,1.5,0.5,1.0,0.0,1,1,1,1,1,1,3,3,1,No,2,2,3
45,Female,3,Education and Training,Multiple family household,Metro,1,0.0,1.0,0.0,-1.0,0.0,1,1,1,2,1,2,2,2,3,No,1,3,3
24,Male,2,"Transport, Postal and Warehousing",Couple with dependent children,Metro,1,-0.2,-2.0,1.0,2.0,-0.7999999999999998,1,1,2,1,3,3,3,3,2,No,1,2,3
26,Male,3,Financial and Insurance,Single person,Metro,3,-2.0,0.0,2.5,-1.0,0.5,2,2,3,2,3,2,3,3,2,No,3,3,2
41,Female,2,Financial and Insurance,Couple with no dependent children,Metro,2,-3.5,0.5,2.0,0.0,1.0,2,2,1,2,2,2,2,3,3,No,3,3,1
33,Male,2,Financial and Insurance,Couple with no dependent children,Metro,2,-0.75,0.5,0.0,0.25,0.0,2,2,2,2,2,2,2,1,3,No,3,3,2
39,Female,2,Information Media and Telecommunications,Single person,Metro,1,-1.0,0.0,1.0,0.0,0.0,1,1,1,3,3,3,3,3,2,No,3,3,3
41,Male,2,Construction,Group household,Metro,2,-1.0,2.0,0.0,-1.0,0.0,2,2,2,1,1,2,2,2,1,Yes,2,3,2
38,Female,2,Administrative and Support,Couple with dependent children,Regional,2,-2.0,0.0,0.0,1.0,1.0,1,3,2,2,2,2,3,3,2,No,1,3,3
28,Female,2,Other Services,Single person,Metro,2,-2.0,1.0,0.0,1.0,0.0,2,2,2,3,3,2,3,3,3,No,1,2,1
22,Female,1,"Agriculture, Forestry and Fishing",Couple with no dependent children,Regional,2,0.0,3.0,-1.0,-3.0,1.0,2,1,3,3,3,3,2,3,1,Yes,1,2,1
34,Female,3,Administrative and Support,Couple with dependent children,Metro,2,0.0,-2.0,-1.0,3.0,0.0,1,3,2,2,2,3,2,1,2,No,3,2,2
40,Female,1,Construction,Couple with dependent children,Metro,1,0.0,0.0,0.0,0.0,0.0,3,2,3,3,2,3,2,2,1,Yes,2,3,2
30,Female,3,Education and Training,Group household,Metro,1,-1.0,0.0,1.0,0.0,0.0,2,2,2,2,2,2,3,1,3,No,1,2,3
33,Female,3,Health Care and Social Assistance,Couple with no dependent children,Regional,1,-3.0,0.0,0.0,3.0,0.0,1,1,1,1,1,1,2,2,2,No,3,3,2
28,Male,2,Education and Training,Single person,Metro,3,-4.0,1.0,-3.0,0.0,6.0,2,1,1,3,2,3,2,1,3,No,1,2,3
44,Male,3,Other Services,Couple with dependent children,Regional,2,-1.25,0.5,0.0,0.75,0.0,1,1,3,3,3,3,3,3,1,No,1,2,2
41,Male,2,Health Care and Social Assistance,Couple with dependent children,Metro,3,-4.0,0.0,-1.0,4.0,1.0,1,2,2,1,2,2,3,3,1,No,1,1,2
43,Male,2,"Professional, Scientific and Technical",Couple with dependent children,Metro,1,1.0,0.0,0.0,-1.0,0.0,2,2,2,2,2,2,1,1,3,No,2,2,2
28,Female,2,Health Care and Social Assistance,Couple with no dependent children,Regional,3,-0.5,1.0,-0.5,-1.0,1.0,1,2,3,1,2,3,3,3,1,Yes,3,2,2
41,Male,2,Financial and Insurance,Couple with dependent children,Regional,3,-5.0,-5.0,4.0,1.0,5.0,2,3,3,2,3,3,3,2,3,Yes,1,2,2
28,Female,2,Health Care and Social Assistance,Couple with dependent children,Regional,1,-3.0,0.0,0.5,1.5,1.0,2,1,2,1,1,1,3,3,3,No,1,3,3
32,Female,3,Financial and Insurance,Couple with dependent children,Regional,2,-2.5,0.0,0.0,2.5,0.0,2,1,1,3,1,2,3,3,2,Yes,1,1,3
25,Female,2,Construction,Couple with dependent children,Metro,1,0.0,0.0,0.0,0.0,0.0,3,3,1,3,1,3,3,3,3,No,3,3,3
